"Jahr";"Ebene";"kkname";"kkkoe";"kgname";"kgkoe";"ggfest";"dggfest";"gg";"dgg";"ggfr";"gg13";"gg14";"gg15";"ggzug";"gebu";"einwohn"
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Börninghausen";"1904003";1447;0.77;1445;1.12;768;10;18;18;39;9;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Börninghausen";"1904003";1400;-3.25;1399;-3.18;732;11;10;18;36;8;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Börninghausen";"1904003";1371;-2.07;1369;-2.14;723;15;9;10;35;9;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Börninghausen";"1904003";1353;-1.31;1352;-1.24;724;10;16;9;34;14;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3449;;3446;;1759;46;35;40;10;31;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3403;-1.33;3403;-1.25;1748;42;45;37;12;22;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3349;-1.59;3325;-2.29;1709;28;42;47;13;30;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3316;-0.99;3299;-0.78;1685;36;27;44;8;25;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3249;-2.02;3246;-1.61;1676;26;38;28;21;33;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3167;-2.52;3165;-2.50;1626;43;27;38;24;32;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3146;-0.66;3145;-0.63;1601;31;43;25;25;23;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Dielingen";"1904004";3054;-2.92;3049;-3.05;1536;23;32;42;27;35;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";4470;;4466;;2490;40;39;36;21;49;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";4363;-2.39;4363;-2.31;2435;39;40;41;23;33;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";4241;-2.80;4211;-3.48;2367;40;40;39;27;33;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";4134;-2.52;4113;-2.33;2325;32;40;40;22;32;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";3990;-3.48;3986;-3.09;2263;32;31;41;19;47;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";3929;-1.53;3926;-1.51;2225;34;32;33;19;51;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";3778;-3.84;3779;-3.74;2143;27;31;35;16;38;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Espelkamp";"1904005";3637;-3.73;3640;-3.68;2061;21;27;33;15;51;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2618;;2615;;1447;36;37;27;50;25;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2580;-1.45;2580;-1.34;1418;33;35;40;54;13;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2543;-1.43;2525;-2.13;1378;32;35;37;56;28;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2481;-2.44;2468;-2.26;1359;19;33;35;60;17;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2456;-1.01;2453;-0.61;1343;30;21;34;62;17;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2390;-2.69;2388;-2.65;1313;25;33;20;61;23;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2358;-1.34;2358;-1.26;1302;20;27;32;60;21;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Gehlenbeck";"1904006";2305;-2.25;2305;-2.25;1276;21;21;26;62;13;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";2076;;2074;;1140;23;26;23;18;21;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";2097;1.01;2097;1.11;1147;30;23;27;22;15;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";2073;-1.14;2058;-1.86;1128;22;32;23;23;13;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";2012;-2.94;2002;-2.72;1099;16;21;31;18;17;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";1991;-1.04;1989;-0.65;1087;15;16;21;19;22;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";1970;-1.05;1968;-1.06;1091;17;16;16;25;22;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";1955;-0.76;1955;-0.66;1079;17;17;15;27;32;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Bad Holzhausen";"1904007";1927;-1.43;1911;-2.25;1056;22;17;18;29;25;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3385;;3382;;1808;40;44;44;26;25;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3328;-1.68;3328;-1.60;1789;40;39;45;35;26;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3285;-1.29;3262;-1.98;1766;38;40;39;35;27;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3231;-1.64;3214;-1.47;1729;34;38;42;37;26;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3150;-2.51;3147;-2.08;1689;29;37;38;38;28;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3081;-2.19;3079;-2.16;1636;35;30;38;40;31;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3049;-1.04;3050;-0.94;1618;24;36;30;43;29;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Isenstedt-Frotheim";"1904009";3012;-1.21;3014;-1.18;1592;25;24;37;46;34;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";3007;;3004;;1557;39;42;28;5;17;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2929;-2.59;2929;-2.50;1525;25;41;43;5;15;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2891;-1.30;2871;-1.98;1492;29;26;42;5;26;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2852;-1.35;2837;-1.18;1470;38;30;27;5;17;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2815;-1.30;2812;-0.88;1470;34;38;29;8;30;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2754;-2.17;2752;-2.13;1440;24;35;38;9;19;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2708;-1.67;2707;-1.64;1418;28;25;33;8;22;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Levern";"1904010";2667;-1.51;2662;-1.66;1395;22;28;25;7;27;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";7720;;7712;;4334;70;69;76;36;47;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";7573;-1.90;7573;-1.80;4285;65;74;71;34;40;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";7437;-1.80;7386;-2.47;4178;66;69;74;30;45;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";7329;-1.45;7291;-1.29;4122;52;65;70;29;52;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";7153;-2.40;7145;-2.00;4077;65;52;69;28;49;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";6984;-2.36;6979;-2.32;3983;39;67;53;28;56;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";6757;-3.25;6760;-3.14;3879;65;44;67;30;49;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Lübbecke";"1904011";6581;-2.60;6588;-2.54;3786;40;68;45;32;47;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1786;;1784;;917;20;22;32;13;9;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1741;-2.52;1741;-2.41;900;20;19;19;14;6;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1690;-2.93;1678;-3.62;870;16;20;18;14;14;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1657;-1.95;1648;-1.79;854;19;17;20;15;13;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1638;-1.15;1636;-0.73;855;15;22;15;17;11;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1615;-1.40;1614;-1.34;841;13;17;23;15;13;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1578;-2.29;1577;-2.29;822;11;11;17;13;14;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Nettelstedt";"1904012";1545;-2.09;1546;-1.97;809;18;12;11;14;15;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1533;;1531;;755;19;20;12;13;16;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1523;-0.65;1523;-0.52;749;12;20;20;12;9;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1500;-1.51;1489;-2.23;729;11;12;19;12;6;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1466;-2.27;1458;-2.08;719;14;12;12;16;12;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1450;-1.09;1448;-0.69;712;10;16;13;22;11;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1421;-2.00;1420;-1.93;705;17;11;18;18;18;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1387;-2.39;1387;-2.32;684;14;16;11;15;13;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Oppenwehe";"1904014";1370;-1.23;1369;-1.30;683;8;15;16;15;16;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3978;;3974;;2132;34;51;53;81;40;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3905;-1.84;3905;-1.74;2112;36;38;50;87;24;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3823;-2.10;3796;-2.79;2065;52;36;38;83;35;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3730;-2.43;3711;-2.24;2008;32;53;38;66;27;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3623;-2.87;3619;-2.48;1970;34;30;56;83;37;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3477;-4.03;3474;-4.01;1904;48;33;31;74;35;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3382;-2.73;3383;-2.62;1844;34;48;31;73;25;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Oldendorf";"1904015";3329;-1.57;3331;-1.54;1818;34;34;48;76;35;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1662;;1660;;841;19;12;21;18;13;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1642;-1.20;1642;-1.08;830;14;19;12;18;12;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1646;0.24;1634;-0.49;829;11;15;19;18;9;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1623;-1.40;1615;-1.16;813;16;11;15;9;16;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1594;-1.79;1592;-1.42;795;13;16;11;20;7;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1570;-1.51;1569;-1.44;790;16;14;16;20;10;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1543;-1.72;1543;-1.66;787;15;16;15;24;13;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Preußisch Ströhen";"1904016";1495;-3.11;1496;-3.05;764;11;14;16;24;5;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";9880;;9871;;5158;84;111;108;4;82;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";9690;-1.92;9690;-1.83;5063;88;91;115;4;67;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";9533;-1.62;9467;-2.30;4951;97;94;94;4;79;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";9383;-1.57;9334;-1.40;4869;82;103;91;4;74;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";9205;-1.90;9196;-1.48;4805;83;85;107;3;76;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";9001;-2.22;8994;-2.20;4703;71;85;86;3;69;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";8892;-1.21;8893;-1.12;4683;85;72;88;4;89;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Rahden";"1904017";8787;-1.18;8796;-1.09;4644;74;91;78;2;76;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";4334;;4330;;2256;53;49;51;125;33;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";4319;-0.35;4319;-0.25;2250;44;61;53;136;23;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";4250;-1.60;4220;-2.29;2225;49;45;61;129;25;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";4168;-1.93;4146;-1.75;2171;34;48;45;122;32;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";4091;-1.85;4087;-1.42;2138;37;36;49;149;38;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";4017;-1.81;4014;-1.79;2094;34;40;35;154;38;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";3954;-1.57;3956;-1.44;2065;49;36;43;150;30;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Schnathorst";"1904018";3891;-1.59;3892;-1.62;2029;39;50;37;157;37;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2265;;2263;;1159;16;18;27;1;15;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2211;-2.38;2211;-2.30;1126;21;15;19;1;14;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2191;-0.90;2176;-1.58;1105;11;22;15;1;13;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2153;-1.73;2142;-1.56;1097;23;14;24;1;17;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2103;-2.32;2101;-1.91;1061;9;26;13;1;12;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2096;-0.33;2094;-0.33;1053;24;11;25;0;24;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2059;-1.77;2060;-1.62;1040;19;25;12;0;16;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Wehdem";"1904019";2010;-2.38;2012;-2.33;1019;15;18;24;0;21;
2014;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4525;;4520;;2376;50;59;51;95;27;
2015;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4442;-1.83;4442;-1.73;2350;46;53;57;88;39;
2016;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4336;-2.39;4306;-3.06;2274;51;45;54;87;22;
2017;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4276;-1.38;4254;-1.21;2240;42;54;47;91;42;
2018;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4255;-0.49;4250;-0.09;2234;31;41;50;55;48;
2019;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4166;-2.09;4163;-2.05;2210;41;30;43;55;50;
2020;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4105;-1.46;4107;-1.35;2182;37;42;32;60;44;
2021;"Kirchengemeinden";"Lübbecke";"19040";"KG Hüllhorst-Oberbauerschaft";"1904020";4044;-1.49;4045;-1.51;2141;30;37;42;59;36;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";3007;;3007;;1631;18;29;27;104;32;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2950;-1.90;2950;-1.90;1610;15;19;32;105;36;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2825;-4.24;2817;-4.51;1552;20;15;21;105;30;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2747;-2.76;2739;-2.77;1511;18;19;15;100;18;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2664;-3.02;2665;-2.70;1471;18;21;20;101;25;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2641;-0.86;2642;-0.86;1467;19;21;25;103;29;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2580;-2.31;2579;-2.38;1426;21;19;19;109;28;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brügge";"1904101";2526;-2.09;2525;-2.09;1393;11;23;22;109;22;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1645;;1645;;865;9;16;16;36;21;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1600;-2.74;1600;-2.74;841;14;10;18;38;14;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1540;-3.75;1536;-4.00;793;9;15;9;43;17;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1508;-2.08;1504;-2.08;781;7;8;16;27;9;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1481;-1.79;1481;-1.53;784;9;8;12;41;14;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1455;-1.76;1456;-1.69;782;12;10;8;38;19;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1438;-1.17;1439;-1.17;786;12;10;10;37;13;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Brüninghausen";"1904102";1371;-4.66;1371;-4.73;746;6;14;10;36;18;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";6268;;6268;;3437;59;65;78;12;37;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";6080;-3.00;6080;-3.00;3316;51;60;69;11;42;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";5958;-2.01;5942;-2.27;3250;49;53;65;11;62;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";5882;-1.28;5866;-1.28;3202;43;57;60;5;49;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";5738;-2.45;5740;-2.15;3128;46;44;62;13;50;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";5626;-1.95;5630;-1.92;3079;33;51;46;20;55;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";5509;-2.08;5509;-2.15;3017;27;32;52;18;53;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Halver";"1904104";5409;-1.82;5410;-1.80;2974;36;33;36;22;63;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3375;;3375;;1832;29;29;39;8;24;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3314;-1.81;3314;-1.81;1802;31;37;29;8;21;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3210;-3.14;3201;-3.41;1746;32;31;38;7;25;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3198;-0.37;3189;-0.37;1739;28;32;33;7;31;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3119;-2.47;3120;-2.16;1702;13;31;34;7;28;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3058;-1.96;3059;-1.96;1671;15;18;32;5;28;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";3011;-1.54;3013;-1.50;1653;25;19;18;6;33;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Herscheid";"1904106";2967;-1.46;2967;-1.53;1643;22;28;18;6;20;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";2100;;2100;;1129;24;29;39;33;17;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";2071;-1.38;2071;-1.38;1113;27;28;29;39;23;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";2051;-0.97;2046;-1.21;1093;31;27;29;54;19;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";2011;-1.95;2005;-2.00;1067;23;31;26;56;27;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";1994;-0.85;1994;-0.55;1065;16;24;29;73;18;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";1973;-1.05;1974;-1.00;1070;15;15;26;84;26;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";1937;-1.82;1936;-1.93;1053;18;15;14;86;18;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Hülscheid-Heedfeld";"1904107";1900;-1.91;1901;-1.81;1044;17;17;15;82;28;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";5557;;5557;;3026;47;56;70;3;36;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";5375;-3.28;5375;-3.28;2935;47;47;53;3;45;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";5231;-2.68;5217;-2.94;2862;29;47;48;1;71;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";5225;-0.11;5210;-0.13;2853;37;29;50;1;46;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";5073;-2.91;5074;-2.61;2758;35;40;33;1;66;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";5009;-1.26;5011;-1.24;2715;37;39;43;2;61;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";4895;-2.28;4893;-2.35;2659;46;39;41;2;68;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Kierspe";"1904108";4780;-2.35;4777;-2.37;2613;33;45;37;2;54;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";5723;;5723;;3254;36;55;46;244;48;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";5626;-1.69;5626;-1.69;3223;43;38;57;248;46;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";5440;-3.31;5425;-3.57;3108;33;44;37;238;57;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";5399;-0.75;5384;-0.76;3064;48;36;46;206;46;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";5153;-4.56;5154;-4.27;2941;26;48;37;227;51;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";4968;-3.59;4970;-3.57;2836;21;31;53;232;54;
2020;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";4841;-2.56;4841;-2.60;2781;30;24;33;232;55;
2021;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Christus";"1904110";4683;-3.26;4683;-3.26;2704;33;34;31;243;42;
2014;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Kreuz";"1904111";4710;;4710;;2606;46;45;59;284;33;
2015;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Kreuz";"1904111";4524;-3.95;4524;-3.95;2495;33;49;48;288;26;
2016;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Kreuz";"1904111";4353;-3.78;4341;-4.05;2402;24;34;47;302;39;
2017;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Kreuz";"1904111";4303;-1.15;4291;-1.15;2383;32;29;39;261;32;
2018;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Kreuz";"1904111";4157;-3.39;4158;-3.10;2312;25;32;30;329;42;
2019;"Kirchengemeinden";"Lüdenscheid-Plettenberg";"19041";"KG Lüdenscheid-Kreuz";"1904111";4029;-3.08;4031;-3.05;2247;22;31;32;342;36;
